A,44.59385304197145,0,92.91789831402608,0,112.93179320745725,0,122.14181604901503,0,103.95867919200154,60.035463702990945,61.61595193114147,69.51537527272112
A,38.516655864226976,0,75.66687396829496,0,103.0917139083412,0,111.31520783559463,0,111.31255957429633,61.08103643745125,61.00507542229488,67.96379332679706
A,36.48378729063483,0,78.66601403122743,0,104.73998573221724,0,106.90229477018909,0,110.03151471499231,61.89475359099598,61.415967319160444,69.41498630927002
A,48.78276606629683,0,49.678758675891594,0,35.216376894705384,0,35.56893499726967,0,104.11407207670548,58.53628337613385,73.1304080270072,90.05083804435212
A,57.65183195421288,0,52.1632913042618,0,38.72805676002827,0,33.562664702544176,0,106.99056101538018,62.3419698057702,75.84012670592158,89.81515017049604
A,56.69563434739574,0,52.40171128940528,0,35.91139115234956,0,32.10047793469826,0,105.65416778335978,63.095006058618935,76.69440818248437,90.40404795655193
A,99.25490413143483,0,110.95990800546784,0,111.5412614696462,0,136.86872423339767,0,100.60941978323513,72.78960544356285,71.02056058022555,81.24058600477635
A,100.077578060952,0,111.2911792789063,0,114.76600627425357,0,140.33475834018392,0,107.35482199634137,70.05245704475205,69.56527213789701,76.66045792815761
A,113.22924954399318,0,121.7048414190516,0,121.6219859560753,0,141.59606134516716,0,103.12795998313632,72.59735086348608,70.43763613234978,78.62116838934148
A,53.36533646221489,0,52.43156701981505,0,36.17819267552523,0,41.96289047003545,0,102.13406936453111,61.281528542171564,75.92142090479972,91.13917778147166
A,52.31435057255786,0,54.123988529596986,0,37.758115712054526,0,45.09166422054764,0,100.33109030072549,62.08108393970221,76.647553760115,91.813632239584
A,52.161892852481316,0,52.42158045069538,0,37.63806391404514,0,40.89798042804545,0,101.22998448028491,61.60944135435766,77.01450150902278,92.43361835558488
A,51.40628304268181,0,52.90951970354274,0,37.795536148347864,0,39.52152838033412,0,99.91096464525576,63.787790410136985,80.6329154834278,96.54881854155776
A,48.2157840079677,0,52.78582773454442,0,40.03963392969666,0,40.31902931540876,0,104.88757918764819,62.79897799385542,78.73899590469296,93.97325412309148
A,51.14631115516245,0,55.25835398624894,0,39.27635032502921,0,42.58670839640516,0,99.94634746023598,65.25927023240055,81.44133698814444,97.18403467615633
A,80.15933859341253,0,91.59820296901484,0,94.7395661143004,0,110.96806541058609,0,114.89341051349939,70.91841253151078,62.133413491754055,67.4086097547454
A,89.88931126104539,0,103.74182287424499,0,99.55036114858272,0,105.20981016055181,0,109.70360630455764,78.3431054416118,66.08256594541272,65.43033105885557
A,78.06309805671441,0,86.4708427213812,0,89.83878582448261,0,107.94316031766982,0,109.16817938503404,71.7519288532893,66.808440199851,71.34297210191474
A,27.053694244119505,0,37.36231479606375,0,35.033956737824674,0,42.58379062765272,0,105.6585534901038,65.09746227910433,74.86857436223661,84.6751970668252
A,21.78231469270492,0,37.90578890768233,0,33.17625876580739,0,41.18430135691412,0,107.4587789096756,62.63904815501631,72.68172417670468,84.03883242043973
A,33.235576662520664,0,42.083978607969776,0,34.48086435319123,0,44.01250510507349,0,102.74088311467581,65.41639790074683,77.47976463074775,88.57679236655117
A,61.0649288102139,0,62.55174323996263,0,46.872628809734145,0,39.261149916963035,0,99.28253370190673,68.57951546752803,82.69072231484739,95.09049756272641
A,55.06014138325953,0,53.733069977469704,0,35.76091432559253,0,39.500877955399766,0,103.7232474714474,63.32369378760722,77.68159639249248,93.3689549382695
A,54.02000621185243,0,58.927296975526914,0,42.541033244059115,0,38.80091886411463,0,102.6557896349821,64.89637788413296,80.29922829294738,94.35758874195997
A,90.82228746986739,0,102.17547908227823,0,111.72575958106663,0,128.15147299655226,0,99.89621585684336,71.77942021318826,69.19438227870127,74.53218903963821
A,127.22647111878109,0,114.79055682213249,0,118.60293968611559,0,135.85881873774235,0,102.46113608491741,70.78565112316222,69.82966481069275,78.60838895035207
A,105.51693872348504,0,107.47248581781815,0,118.0302338548316,0,135.22077735293274,0,99.60042215204861,71.5608551083199,70.19449620050607,79.9106952494257
